access_point_id,stop_id,raw_stop_id,stop_name,mode,source_feed,district,in_system_a,in_system_b
iett_509009__metrobus,iett_509009,509009,KARANFİL,metrobus,iett_gtfs,Başakşehir,True,True
iett_509611__metrobus,iett_509611,509611,BİR İSTANBUL SİTESİ,metrobus,iett_gtfs,Avcılar,True,True
iett_509612__bus,iett_509612,509612,PEHLİVAN CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_292481__bus,iett_292481,292481,EVREN SANAYİ SİTESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292481__metrobus,iett_292481,292481,EVREN SANAYİ SİTESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292482__bus,iett_292482,292482,EVREN SANAYİ SİTESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292482__metrobus,iett_292482,292482,EVREN SANAYİ SİTESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292229__bus,iett_292229,292229,MOBİLYACILAR SİTESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292484__bus,iett_292484,292484,MOBİLYACILAR SİTESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292484__metrobus,iett_292484,292484,MOBİLYACILAR SİTESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292485__bus,iett_292485,292485,ESENKENT PARK,bus,iett_gtfs,Esenyurt,True,False
iett_292485__metrobus,iett_292485,292485,ESENKENT PARK,metrobus,iett_gtfs,Esenyurt,True,True
iett_579207__bus,iett_579207,579207,MAHMUTBEY İSKİ,bus,iett_gtfs,Bağcılar,True,False
iett_579207__metrobus,iett_579207,579207,MAHMUTBEY İSKİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_292491__bus,iett_292491,292491,ARDIÇLIEVLER,bus,iett_gtfs,Esenyurt,True,False
iett_292491__metrobus,iett_292491,292491,ARDIÇLIEVLER,metrobus,iett_gtfs,Esenyurt,True,True
iett_292492__bus,iett_292492,292492,ARDIÇLIEVLER,bus,iett_gtfs,Esenyurt,True,False
iett_292492__metrobus,iett_292492,292492,ARDIÇLIEVLER,metrobus,iett_gtfs,Esenyurt,True,True
iett_292224__bus,iett_292224,292224,ESENYURT,bus,iett_gtfs,Esenyurt,True,False
iett_509614__bus,iett_509614,509614,LALE,bus,iett_gtfs,Avcılar,True,False
iett_510008__metrobus,iett_510008,510008,KONUTBİRLİK EHLİBEYT CAMİİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_510009__metrobus,iett_510009,510009,KONUTBİRLİK EHLİBEYT CAMİİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509616__bus,iett_509616,509616,MUSTAFA KEMALPAŞA MAHALLESİ,bus,iett_gtfs,Avcılar,True,False
iett_509618__bus,iett_509618,509618,FIRIN,bus,iett_gtfs,Avcılar,True,False
iett_509618__metrobus,iett_509618,509618,FIRIN,metrobus,iett_gtfs,Avcılar,True,True
iett_509619__bus,iett_509619,509619,FIRIN,bus,iett_gtfs,Avcılar,True,False
iett_509619__metrobus,iett_509619,509619,FIRIN,metrobus,iett_gtfs,Avcılar,True,True
iett_510010__bus,iett_510010,510010,ALTINŞEHİR MEZARLIĞI,bus,iett_gtfs,Küçükçekmece,True,False
iett_510010__metrobus,iett_510010,510010,ALTINŞEHİR MEZARLIĞI,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509026__bus,iett_509026,509026,MASKO 1,bus,iett_gtfs,Başakşehir,True,False
iett_509027__bus,iett_509027,509027,MASKO 1,bus,iett_gtfs,Başakşehir,True,False
iett_509028__bus,iett_509028,509028,MASKO 2,bus,iett_gtfs,Başakşehir,True,False
iett_509029__bus,iett_509029,509029,MASKO 2,bus,iett_gtfs,Başakşehir,True,False
iett_509030__bus,iett_509030,509030,MASKO 3,bus,iett_gtfs,Başakşehir,True,False
iett_509030__metrobus,iett_509030,509030,MASKO 3,metrobus,iett_gtfs,Başakşehir,True,True
iett_510011__bus,iett_510011,510011,OLYMPİAKENT,bus,iett_gtfs,Küçükçekmece,True,False
iett_510012__bus,iett_510012,510012,OLYMPİAKENT,bus,iett_gtfs,Küçükçekmece,True,False
iett_291153__bus,iett_291153,291153,BEYLİKDÜZÜ,bus,iett_gtfs,Beylikdüzü,True,False
iett_291196__bus,iett_291196,291196,BEYLİKDÜZÜ,bus,iett_gtfs,Esenyurt,True,False
iett_579218__metrobus,iett_579218,579218,YEL DEĞİRMENİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_579219__metrobus,iett_579219,579219,YEL DEĞİRMENİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_292495__bus,iett_292495,292495,BELEDİYE ALT GEÇİDİ,bus,iett_gtfs,Esenyurt,True,False
iett_292496__bus,iett_292496,292496,BELEDİYE ALT GEÇİDİ,bus,iett_gtfs,Esenyurt,True,False
iett_509031__bus,iett_509031,509031,İSTOÇ YOLU,bus,iett_gtfs,Başakşehir,True,False
iett_510026__bus,iett_510026,510026,ŞEHİT MÜNÜR ALKAN,bus,iett_gtfs,Küçükçekmece,True,False
iett_510026__metrobus,iett_510026,510026,ŞEHİT MÜNÜR ALKAN,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_510027__bus,iett_510027,510027,ŞEHİT MÜNÜR ALKAN,bus,iett_gtfs,Küçükçekmece,True,False
iett_510027__metrobus,iett_510027,510027,ŞEHİT MÜNÜR ALKAN,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_291197__bus,iett_291197,291197,HARAMİDERE,bus,iett_gtfs,Beylikdüzü,True,False
iett_292503__bus,iett_292503,292503,HARAMİDERE,bus,iett_gtfs,Esenyurt,True,False
iett_509042__bus,iett_509042,509042,FUNDA,bus,iett_gtfs,Başakşehir,True,False
iett_509043__bus,iett_509043,509043,FUNDA,bus,iett_gtfs,Başakşehir,True,False
iett_510028__bus,iett_510028,510028,GÜVERCİN CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_510029__bus,iett_510029,510029,19.SOKAK,bus,iett_gtfs,Küçükçekmece,True,False
iett_510030__bus,iett_510030,510030,19.SOKAK,bus,iett_gtfs,Küçükçekmece,True,False
iett_510034__bus,iett_510034,510034,KANARYA İSTASYONU,bus,iett_gtfs,Küçükçekmece,True,False
iett_510042__bus,iett_510042,510042,ATAKENT,bus,iett_gtfs,Küçükçekmece,True,False
iett_510076__bus,iett_510076,510076,ATAKENT,bus,iett_gtfs,Küçükçekmece,True,False
iett_659228__bus,iett_659228,659228,MECİDİYEKÖY METROBÜS,bus,iett_gtfs,Şişli,True,False
iett_292506__bus,iett_292506,292506,HALİL FAHRİ ORMAN İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_292507__bus,iett_292507,292507,HALİL FAHRİ ORMAN İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_292508__bus,iett_292508,292508,MEHMET ÇAVUŞ CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292509__bus,iett_292509,292509,MEHMET ÇAVUŞ CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292510__bus,iett_292510,292510,26.SOKAK,bus,iett_gtfs,Esenyurt,True,False
iett_292512__bus,iett_292512,292512,HALİL FAHRİ ORMAN CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292514__bus,iett_292514,292514,ALKOP CAMİİ,bus,iett_gtfs,Esenyurt,True,False
iett_292515__bus,iett_292515,292515,ALKOP CAMİİ,bus,iett_gtfs,Esenyurt,True,False
iett_292516__bus,iett_292516,292516,DEPO,bus,iett_gtfs,Esenyurt,True,False
iett_292517__bus,iett_292517,292517,DEPO,bus,iett_gtfs,Esenyurt,True,False
iett_292518__bus,iett_292518,292518,TUĞRA,bus,iett_gtfs,Esenyurt,True,False
iett_292519__bus,iett_292519,292519,TUĞRA,bus,iett_gtfs,Esenyurt,True,False
iett_578296__bus,iett_578296,578296,MERCEDES BULVARI,bus,iett_gtfs,Başakşehir,True,False
iett_292520__bus,iett_292520,292520,MEHMET ZAHİT KOTKU CAMİİ,bus,iett_gtfs,Esenyurt,True,False
iett_292523__bus,iett_292523,292523,YILDIZ,bus,iett_gtfs,Esenyurt,True,False
iett_292524__bus,iett_292524,292524,KİPTAŞ ÇIKIŞ,bus,iett_gtfs,Esenyurt,True,False
iett_292525__bus,iett_292525,292525,TERAS EVLER,bus,iett_gtfs,Esenyurt,True,False
iett_292526__bus,iett_292526,292526,TERAS EVLER,bus,iett_gtfs,Esenyurt,True,False
iett_509050__bus,iett_509050,509050,BAYRAMTEPE ÜST GEÇİT,bus,iett_gtfs,Başakşehir,True,False
iett_509050__metrobus,iett_509050,509050,BAYRAMTEPE ÜST GEÇİT,metrobus,iett_gtfs,Başakşehir,True,True
iett_509629__bus,iett_509629,509629,ÇORUH SOKAK,bus,iett_gtfs,Avcılar,True,False
iett_509630__bus,iett_509630,509630,ÇORUH SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_509631__bus,iett_509631,509631,FIRAT CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509053__bus,iett_509053,509053,FIRAT CADDESİ,bus,iett_gtfs,Başakşehir,True,False
iett_509633__bus,iett_509633,509633,BİZİMEVLER 1,bus,iett_gtfs,Avcılar,True,False
iett_509634__bus,iett_509634,509634,BİZİMEVLER 1,bus,iett_gtfs,Avcılar,True,False
iett_509060__bus,iett_509060,509060,HOŞDERE YOLU,bus,iett_gtfs,Başakşehir,True,False
iett_510043__bus,iett_510043,510043,TOKİ KONUTLARI,bus,iett_gtfs,Küçükçekmece,True,False
iett_510044__bus,iett_510044,510044,TOKİ KONUTLARI,bus,iett_gtfs,Küçükçekmece,True,False
iett_579996__bus,iett_579996,579996,BEŞİKTAŞ STADYUMU,bus,iett_gtfs,Beşiktaş,True,False
iett_509637__bus,iett_509637,509637,TAHTAKALE,bus,iett_gtfs,Avcılar,True,False
iett_509637__metrobus,iett_509637,509637,TAHTAKALE,metrobus,iett_gtfs,Avcılar,True,True
iett_509638__bus,iett_509638,509638,TAHTAKALE,bus,iett_gtfs,Avcılar,True,False
iett_509638__metrobus,iett_509638,509638,TAHTAKALE,metrobus,iett_gtfs,Avcılar,True,True
iett_292536__bus,iett_292536,292536,TALATPAŞA CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292537__bus,iett_292537,292537,TALATPAŞA CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292538__bus,iett_292538,292538,BAHÇEYOLU CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292538__metrobus,iett_292538,292538,BAHÇEYOLU CADDESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292539__bus,iett_292539,292539,ESENYURT GEÇİT,bus,iett_gtfs,Esenyurt,True,False
iett_292539__metrobus,iett_292539,292539,ESENYURT GEÇİT,metrobus,iett_gtfs,Esenyurt,True,True
iett_292540__bus,iett_292540,292540,ESENYURT GEÇİT,bus,iett_gtfs,Esenyurt,True,False
iett_292540__metrobus,iett_292540,292540,ESENYURT GEÇİT,metrobus,iett_gtfs,Esenyurt,True,True
iett_510046__bus,iett_510046,510046,LALE ŞEHİR,bus,iett_gtfs,Küçükçekmece,True,False
iett_510047__bus,iett_510047,510047,LALE ŞEHİR,bus,iett_gtfs,Küçükçekmece,True,False
iett_510059__bus,iett_510059,510059,KANUNİ SULTAN SÜLEYMAN EĞİTİM VE ARAŞTIRMA HASTANESİ GİRİŞİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_510059__metrobus,iett_510059,510059,KANUNİ SULTAN SÜLEYMAN EĞİTİM VE ARAŞTIRMA HASTANESİ GİRİŞİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_510060__bus,iett_510060,510060,KANUNİ SULTAN SÜLEYMAN EĞİTİM VE ARAŞTIRMA HASTANESİ GİRİŞİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_510060__metrobus,iett_510060,510060,KANUNİ SULTAN SÜLEYMAN EĞİTİM VE ARAŞTIRMA HASTANESİ GİRİŞİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_292541__bus,iett_292541,292541,YUNUS EMRE PARKI,bus,iett_gtfs,Esenyurt,True,False
iett_292542__bus,iett_292542,292542,YUNUS EMRE PARKI ,bus,iett_gtfs,Esenyurt,True,False
iett_509073__bus,iett_509073,509073,ATA KORULUĞU,bus,iett_gtfs,Başakşehir,True,False
iett_510062__bus,iett_510062,510062,TED KOLEJİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509082__bus,iett_509082,509082,ORGANİZE SANAYİ SİTESİ 1,bus,iett_gtfs,Başakşehir,True,False
iett_292545__bus,iett_292545,292545,ESENKENT GİRİŞİ,bus,iett_gtfs,Esenyurt,True,False
iett_292548__bus,iett_292548,292548,CEMAL PAŞA CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292549__bus,iett_292549,292549,AQUA DOLPHİN,bus,iett_gtfs,Esenyurt,True,False
iett_291695__bus,iett_291695,291695,HEYBETLİ SOKAK,bus,iett_gtfs,Arnavutköy,True,False
iett_509092__bus,iett_509092,509092,TEM YOLU 2,bus,iett_gtfs,Başakşehir,True,False
iett_509094__bus,iett_509094,509094,BOĞAZKÖY MERKEZ CAMİİ,bus,iett_gtfs,Başakşehir,True,False
iett_509095__bus,iett_509095,509095,OLİMPİYAT STADI,bus,iett_gtfs,Başakşehir,True,False
iett_510065__bus,iett_510065,510065,SELÇUKLU CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_292556__bus,iett_292556,292556,DOĞAN ARASLI BULVARI,bus,iett_gtfs,Esenyurt,True,False
iett_292556__metrobus,iett_292556,292556,DOĞAN ARASLI BULVARI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292557__bus,iett_292557,292557,DOĞAN ARASLI BULVARI,bus,iett_gtfs,Esenyurt,True,False
iett_292557__metrobus,iett_292557,292557,DOĞAN ARASLI BULVARI,metrobus,iett_gtfs,Esenyurt,True,True
iett_290602__bus,iett_290602,290602,TABYA,bus,iett_gtfs,Büyükçekmece,True,False
iett_509642__bus,iett_509642,509642,SEYİT ONBAŞI ,bus,iett_gtfs,Avcılar,True,False
iett_5250594__bus,iett_5250594,5250594,BÜYÜKÇEKMECE,bus,iett_gtfs,Büyükçekmece,True,False
iett_292230__bus,iett_292230,292230,PAZAR YOLU,bus,iett_gtfs,Esenyurt,True,False
iett_292558__bus,iett_292558,292558,AYDIN,bus,iett_gtfs,Esenyurt,True,False
iett_510067__bus,iett_510067,510067,HALKALI POLİS MERKEZİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_510067__metrobus,iett_510067,510067,HALKALI POLİS MERKEZİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_510068__bus,iett_510068,510068,HALKALI POLİS MERKEZİ ,bus,iett_gtfs,Küçükçekmece,True,False
iett_510068__metrobus,iett_510068,510068,HALKALI POLİS MERKEZİ ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_290319__bus,iett_290319,290319,FATİH MAHALLESİ,bus,iett_gtfs,Büyükçekmece,True,False
iett_292521__bus,iett_292521,292521,ZÜMRÜT,bus,iett_gtfs,Esenyurt,True,False
iett_292522__bus,iett_292522,292522,EVREN SANAYİ 2,bus,iett_gtfs,Esenyurt,True,False
iett_292227__bus,iett_292227,292227,PARK,bus,iett_gtfs,Esenyurt,True,False
iett_292226__bus,iett_292226,292226,PARK,bus,iett_gtfs,Esenyurt,True,False
iett_509099__bus,iett_509099,509099,DELİKLİKAYA YOLU,bus,iett_gtfs,Arnavutköy,True,False
iett_807092__bus,iett_807092,807092,ESENYURT BELEDİYESİ,bus,iett_gtfs,Esenyurt,True,False
iett_578177__bus,iett_578177,578177,ORHAN GAZİ İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_894735__bus,iett_894735,894735,PALMİYE MEYDANI,bus,iett_gtfs,Büyükçekmece,True,False
iett_5250312__bus,iett_5250312,5250312,DELİKLİKAYA YOLU,bus,iett_gtfs,Arnavutköy,True,False
iett_5249606__bus,iett_5249606,5249606,EGE YAKASI,bus,iett_gtfs,Küçükçekmece,True,False
iett_802069__bus,iett_802069,802069,POLİS MERKEZİ,bus,iett_gtfs,Avcılar,True,False
iett_292563__bus,iett_292563,292563,ESENKENT,bus,iett_gtfs,Esenyurt,True,False
iett_292563__metrobus,iett_292563,292563,ESENKENT,metrobus,iett_gtfs,Esenyurt,True,True
iett_5249579__bus,iett_5249579,5249579,GÖL PANORAMA,bus,iett_gtfs,Avcılar,True,False
iett_5249579__metrobus,iett_5249579,5249579,GÖL PANORAMA,metrobus,iett_gtfs,Avcılar,True,True
iett_579925__metrobus,iett_579925,579925,HALICIOĞLU 3,metrobus,iett_gtfs,Beyoğlu,True,True
iett_5249806__bus,iett_5249806,5249806,NECMİ KADIOĞLU STADI,bus,iett_gtfs,Esenyurt,True,False
iett_5249812__metrobus,iett_5249812,5249812,KÖPRÜ,metrobus,iett_gtfs,Esenyurt,True,True
iett_5250036__bus,iett_5250036,5250036,ISPARTAKULE BULVARI,bus,iett_gtfs,Avcılar,True,False
iett_5250084__bus,iett_5250084,5250084,TATARCIK PARKI,bus,iett_gtfs,Başakşehir,True,False
iett_5250085__bus,iett_5250085,5250085,TATARCIK PARKI,bus,iett_gtfs,Başakşehir,True,False
iett_5250150__bus,iett_5250150,5250150,HACI KAMİL DEMİRÖZ CAMİİ,bus,iett_gtfs,Başakşehir,True,False
iett_5250187__bus,iett_5250187,5250187,HADIMKÖY-ALTINŞEHİR YOLU,bus,iett_gtfs,Başakşehir,True,False
iett_5250237__bus,iett_5250237,5250237,PROF.AZİZ ERGİN CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250238__bus,iett_5250238,5250238,PROF.AZİZ ERGİN CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250259__bus,iett_5250259,5250259,ASKERİ KIŞLA,bus,iett_gtfs,Başakşehir,True,False
iett_5250261__metrobus,iett_5250261,5250261,HALICIOĞLU(E5),metrobus,iett_gtfs,Beyoğlu,True,True
iett_5250308__bus,iett_5250308,5250308,HOŞDERE-BAHÇEŞEHİR YOLU,bus,iett_gtfs,Başakşehir,True,False
iett_5250309__bus,iett_5250309,5250309,HOŞDERE-BAHÇEŞEHİR YOLU,bus,iett_gtfs,Esenyurt,True,False
iett_509675__bus,iett_509675,509675,HALKALI İSTASYON CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250434__bus,iett_5250434,5250434,ŞEHİT ASTEĞMEN FURKAN IŞIK BULVARI,bus,iett_gtfs,Başakşehir,True,False
iett_5250435__bus,iett_5250435,5250435,ŞEHİT ASTEĞMEN FURKAN IŞIK BULVARI,bus,iett_gtfs,Esenyurt,True,False
iett_5250558__bus,iett_5250558,5250558,HZ.OSMAN CAMİİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250559__bus,iett_5250559,5250559,HZ.OSMAN CAMİİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250570__bus,iett_5250570,5250570,BAHÇEŞEHİR KONAKLARI,bus,iett_gtfs,Başakşehir,True,False
iett_5250571__bus,iett_5250571,5250571,BAHÇEŞEHİR KONAKLARI,bus,iett_gtfs,Başakşehir,True,False
iett_5250572__bus,iett_5250572,5250572,ŞEHİT YILMAZ ÖZDEMİR CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250573__bus,iett_5250573,5250573,ŞEHİT YILMAZ ÖZDEMİR CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250681__bus,iett_5250681,5250681,TEMA HASTANESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5250923__bus,iett_5250923,5250923,GÖKKUŞAĞI SOKAK,bus,iett_gtfs,Avcılar,True,False
iett_5250924__bus,iett_5250924,5250924,EZGİ SOKAK,bus,iett_gtfs,Avcılar,True,False
iett_5251002__bus,iett_5251002,5251002,ÇAMELİ SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_5251003__bus,iett_5251003,5251003,ÇAMELİ SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_5251004__bus,iett_5251004,5251004,İSMET İNÖNÜ CADDESİ,bus,iett_gtfs,Başakşehir,True,False
iett_5251049__bus,iett_5251049,5251049,OKUL BÖLGESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5251050__bus,iett_5251050,5251050,OKUL BÖLGESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_5251091__bus,iett_5251091,5251091,513. SOKAK,bus,iett_gtfs,Esenyurt,True,False
iett_5251091__metrobus,iett_5251091,5251091,513. SOKAK,metrobus,iett_gtfs,Esenyurt,True,True
iett_5251092__metrobus,iett_5251092,5251092,ATLI MEYDANI,metrobus,iett_gtfs,Esenyurt,True,True
iett_5251134__bus,iett_5251134,5251134,BİZİMKENT,bus,iett_gtfs,Esenyurt,True,False
iett_5251134__metrobus,iett_5251134,5251134,BİZİMKENT,metrobus,iett_gtfs,Esenyurt,True,True
iett_5251152__bus,iett_5251152,5251152,1033. SOKAK,bus,iett_gtfs,Esenyurt,True,False
iett_5251177__bus,iett_5251177,5251177,DENİZ MÜZESİ ,bus,iett_gtfs,Beşiktaş,True,False
iett_5251279__bus,iett_5251279,5251279,BAHÇELER SOKAK,bus,iett_gtfs,Şişli,True,False
iett_5251284__bus,iett_5251284,5251284,3008. SOKAK,bus,iett_gtfs,Esenyurt,True,False
iett_5251285__bus,iett_5251285,5251285,3008. SOKAK,bus,iett_gtfs,Esenyurt,True,False
iett_5251347__bus,iett_5251347,5251347,ZİYA GÖKALP METRO,bus,iett_gtfs,Başakşehir,True,False
iett_5251348__bus,iett_5251348,5251348,ZİYA GÖKALP METRO,bus,iett_gtfs,Başakşehir,True,False
iett_5251366__bus,iett_5251366,5251366,648. SOKAK,bus,iett_gtfs,Avcılar,True,False
iett_5251367__bus,iett_5251367,5251367,MUHSİN YAZICIOĞLU,bus,iett_gtfs,Avcılar,True,False
iett_5251374__metrobus,iett_5251374,5251374,BALIK YOLU CADDESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_5251495__bus,iett_5251495,5251495,SANAYİ CADDESİ ,bus,iett_gtfs,Arnavutköy,True,False
iett_5251496__bus,iett_5251496,5251496,ISISO SANAYİ SİTESİ ,bus,iett_gtfs,Esenyurt,True,False
iett_5251497__bus,iett_5251497,5251497,ISISO SANAYİ SİTESİ,bus,iett_gtfs,Esenyurt,True,False
iett_5251498__bus,iett_5251498,5251498,TUNÇ CADDESİ ,bus,iett_gtfs,Esenyurt,True,False
iett_5251500__bus,iett_5251500,5251500,EMLAKKONUT BAHÇEKENT ANADOLU LİSESİ,bus,iett_gtfs,Başakşehir,True,False
iett_5251501__bus,iett_5251501,5251501,EMLAKKONUT BAHÇEKENT ANADOLU LİSESİ,bus,iett_gtfs,Başakşehir,True,False
iett_5251502__bus,iett_5251502,5251502,BAHÇEKENT,bus,iett_gtfs,Başakşehir,True,False
iett_5251503__bus,iett_5251503,5251503,BAHÇEKENT,bus,iett_gtfs,Başakşehir,True,False
iett_5251504__bus,iett_5251504,5251504,BAHÇEKENT ÇARŞI,bus,iett_gtfs,Başakşehir,True,False
iett_5251505__bus,iett_5251505,5251505,BAHÇEKENT ÇARŞI,bus,iett_gtfs,Başakşehir,True,False
iett_5251506__bus,iett_5251506,5251506,EMLAKKONUT ABDULHAMİT HAN ORTAOKULU,bus,iett_gtfs,Başakşehir,True,False
iett_5251507__bus,iett_5251507,5251507,EMLAKKONUT ABDULHAMİT HAN ORTAOKULU ,bus,iett_gtfs,Başakşehir,True,False
iett_5251508__bus,iett_5251508,5251508,ŞEHİT VEDAT BARCEĞCİ İLKOKULU,bus,iett_gtfs,Başakşehir,True,False
iett_5251509__bus,iett_5251509,5251509,ŞEHİT VEDAT BARCEĞCİ İLKOKULU ,bus,iett_gtfs,Başakşehir,True,False
iett_5251510__bus,iett_5251510,5251510,MİMAR SİNAN ÜNİVERSİTESİ,bus,iett_gtfs,Beşiktaş,True,False
iett_5251511__bus,iett_5251511,5251511,MİMAR SİNAN ÜNİVERSİTESİ,bus,iett_gtfs,Beşiktaş,True,False
iett_5251516__bus,iett_5251516,5251516,EVRİM SOKAK,bus,iett_gtfs,Arnavutköy,True,False
iett_5251517__bus,iett_5251517,5251517,EVRİM SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_5251637__bus,iett_5251637,5251637,DİKMEN SOKAK,bus,iett_gtfs,Arnavutköy,True,False
iett_5251638__bus,iett_5251638,5251638,DİKMEN SOKAK,bus,iett_gtfs,Arnavutköy,True,False
iett_5251766__bus,iett_5251766,5251766,İNÖNÜ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_5251767__bus,iett_5251767,5251767,İNÖNÜ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_5251817__bus,iett_5251817,5251817,VALİ RECEP YAZICIOĞLU CADDESİ,bus,iett_gtfs,Başakşehir,True,False
iett_5251818__bus,iett_5251818,5251818,VALİ RECEP YAZICIOĞLU CADDESİ,bus,iett_gtfs,Başakşehir,True,False
iett_5251959__metrobus,iett_5251959,5251959,İBB KÜÇÜKÇEKMECE ÖĞRENCİ YURDU,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_5251966__bus,iett_5251966,5251966,220.SOKAK,bus,iett_gtfs,Küçükçekmece,True,False
iett_5252062__bus,iett_5252062,5252062,HOŞDERE ESENYURT YOLU,bus,iett_gtfs,Esenyurt,True,False
iett_5252063__bus,iett_5252063,5252063,HOŞDERE ESENYURT YOLU,bus,iett_gtfs,Esenyurt,True,False
iett_5252116__bus,iett_5252116,5252116,DELİKLİKAYA ALTINŞEHİR YOLU,bus,iett_gtfs,Arnavutköy,True,False
iett_5252117__bus,iett_5252117,5252117,DELİKLİKAYA ALTINŞEHİR YOLU,bus,iett_gtfs,Arnavutköy,True,False
iett_5252131__bus,iett_5252131,5252131,HADIMKÖY ÖMERLİ CADDESİ,bus,iett_gtfs,Arnavutköy,True,False
iett_5252296__bus,iett_5252296,5252296,İNÖNÜ CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_5252297__bus,iett_5252297,5252297,İNÖNÜ CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_5252298__bus,iett_5252298,5252298,ATALAY CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_5252299__bus,iett_5252299,5252299,ATALAY CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_291084__bus,iett_291084,291084,İSKİ BÜYÜKÇEKMECE ŞUBE MÜDÜRLÜĞÜ,bus,iett_gtfs,Esenyurt,True,False
iett_291084__metrobus,iett_291084,291084,İSKİ BÜYÜKÇEKMECE ŞUBE MÜDÜRLÜĞÜ,metrobus,iett_gtfs,Esenyurt,True,True
iett_291085__bus,iett_291085,291085,İSKİ BÜYÜKÇEKMECE ŞUBE MÜDÜRLÜĞÜ,bus,iett_gtfs,Beylikdüzü,True,False
iett_291085__metrobus,iett_291085,291085,İSKİ BÜYÜKÇEKMECE ŞUBE MÜDÜRLÜĞÜ,metrobus,iett_gtfs,Beylikdüzü,True,True
iett_5252581__metrobus,iett_5252581,5252581,ATATÜRK BULVARI,metrobus,iett_gtfs,Esenyurt,True,True
iett_5252582__metrobus,iett_5252582,5252582,ATATÜRK BULVARI,metrobus,iett_gtfs,Esenyurt,True,True
iett_5252649__bus,iett_5252649,5252649,ÇELEBİ MEHMET CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_5252649__metrobus,iett_5252649,5252649,ÇELEBİ MEHMET CADDESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_5252761__bus,iett_5252761,5252761,DUMLUPINAR CADDESİ,bus,iett_gtfs,Başakşehir,True,False
iett_5252762__bus,iett_5252762,5252762,DUMLUPINAR CADDESİ,bus,iett_gtfs,Başakşehir,True,False
