,building_count,mean_building_footprint_m2_valid_only,building_footprint_area_m2,building_coverage_ratio,hospital_count,university_count,school_count,healthcare_count,cafe_count,restaurant_count,bar_pub_count,supermarket_count,retail_count,office_count,tourism_count,leisure_count,total_poi_count,poi_density_km2,poi_category_count,poi_entropy,population_worldpop_raw,population_density_worldpop_raw_km2,population_calibrated,population_density_calibrated_km2,mean_elevation_m,median_elevation_m,min_elevation_m,max_elevation_m,elevation_std_m,elevation_range_m,mean_slope_deg,median_slope_deg,max_slope_deg,slope_std_deg,pct_area_slope_lt_3deg,pct_area_slope_3_6deg,pct_area_slope_6_10deg,pct_area_slope_gt_10deg,metro_station_count,distance_to_nearest_metro_m,tram_station_count,distance_to_nearest_tram_m,rail_station_count,distance_to_nearest_rail_m,ferry_terminal_count,distance_to_nearest_ferry_m,metrobus_station_count,bus_stop_count,distance_to_nearest_metrobus_m,distance_to_nearest_bus_stop_m,total_transit_stop_count,distance_to_nearest_transit_m,transit_stops_within_500m,transit_stops_within_1000m,bus_stops_within_500m,fixed_guideway_stations_within_1000m,number_of_transit_modes_accessible,routes_serving_grid,unique_bus_routes,unique_rail_lines,bus_departures_per_day,bus_departures_peak_hour,cycle_infrastructure_length_km_ibb_only,cycle_infrastructure_density_km_per_km2_ibb_only,protected_cycleway_length_km_ibb_only,protected_cycleway_density_km_per_km2_ibb_only,distance_to_nearest_cycle_infrastructure_m_ibb_only,distance_to_nearest_bicycle_parking_m,bicycle_parking_count,distance_to_nearest_micromobility_parking_m,micromobility_parking_count
median_slope_deg,-0.18560825526032587,-0.19764138202860107,-0.20147842313962472,-0.20100514687419302,-0.06082696894372434,-0.024691328369056784,-0.10982266447646784,-0.12531081998095026,-0.10420755462006538,-0.11537547554629098,-0.028006595828455102,-0.1214907177543202,-0.14541753820198772,-0.12749003278227333,-0.04360145599853003,-0.11256010311211151,-0.14517719178579028,-0.14456708612186414,-0.14723922618231483,-0.14344097388753557,-0.218719614543913,-0.2184763226201373,-0.22383573373117044,-0.22362940861987776,0.28423701139886587,0.2841081209628912,0.1095593205341801,0.4220374854937824,0.9217452215031284,0.9175829567266215,0.9870188941065546,1.0,0.8513600616164576,0.815366108273389,-0.9081892671525779,-0.48810091124562044,0.42339309657389773,0.9327874557524946,-0.043111697057880996,-0.022246121089015504,-0.033338033694558615,0.008993359949411835,-0.04241244102585537,0.09571947525452122,-0.003610452136410795,0.0954798944941602,-0.060789307264120795,-0.07866240246710277,0.05516972951947215,-0.15991516868056233,-0.08876440401623413,-0.1400837033792046,-0.08275738479846557,-0.03167670816374955,-0.0674178548110396,-0.13576536102991513,-0.08145467695544958,-0.0888772461140587,-0.07939113377396488,-0.06548945441067965,-0.08073788790090179,-0.02090908610249625,-0.054291158162176584,-0.054129072853730684,-0.08727554567724323,-0.08732072868165139,0.1389427867617968,-0.007307057991742519,-0.05782006042174112,0.06146330829505673,-0.041422243853930736
max_slope_deg,-0.12010268590459665,-0.12731715248491998,-0.13241287261082194,-0.13199239099102827,-0.03771008463928709,0.0015027961725258177,-0.07909785100905745,-0.08417243834243159,-0.06068591432602667,-0.06858331674407597,-0.008409035445241117,-0.08668205055446904,-0.08999375137331264,-0.07945598185655242,-0.0021824722062738426,-0.05638815648332539,-0.07865082887117346,-0.07798147604167145,-0.0794134996444735,-0.08154518012473554,-0.13394969732291692,-0.13387024075523635,-0.14015134384749953,-0.14011235577616557,0.1680310253572055,0.1667505822525392,0.0020002603122297774,0.30808244918974387,0.836797923568385,0.8494702431409699,0.9067601950057026,0.8513600616164576,1.0,0.9651581288750195,-0.7171398482635261,-0.508468060820748,0.30285531891456036,0.933844867073552,-0.01741520706297711,-0.06890198018050489,-0.025352798764635243,-0.03650583777255346,-0.02787245131870618,0.06914886088700511,0.007289016420934897,0.0565808550893997,-0.04455034284264268,-0.03459674707496817,0.0214198784742205,-0.19115726419549678,-0.03985160045348396,-0.18149859536219498,-0.02605889130588105,0.02336664941816882,-0.019902394209782855,-0.08135555035281491,-0.022790799198673738,-0.03929882108628965,-0.034557076586518826,-0.037027509458611496,-0.035764903946811574,-0.00993113955410675,-0.0161908827663462,-0.016151688898021547,-0.050950819038167915,-0.05105422237180485,0.10120410393297552,-0.05000750942624172,-0.03456020876446156,0.022991788503470317,-0.027688597474968827
slope_std_deg,-0.11508205977015055,-0.12455439419430334,-0.1272910994762719,-0.12638877696707865,-0.03860030018286364,0.0021310066398908256,-0.07663293427864859,-0.08060205694979501,-0.055051689476248354,-0.06115602031164973,-0.003372642705754363,-0.08293968723513655,-0.08590615797854446,-0.0765545495589401,0.0015102735424922533,-0.05271631151381349,-0.07430474437012835,-0.07320850601182209,-0.07491281345813623,-0.07606854981576809,-0.12358754950145767,-0.12280004596970241,-0.13038275939450436,-0.12962894534889965,0.12183579894900824,0.12028386597345585,-0.03704342171190112,0.25942316849786157,0.8093184966234575,0.8077205153007849,0.8767032855908742,0.815366108273389,0.9651581288750195,1.0,-0.6307214493316233,-0.5078944327257401,0.2818544212068379,0.9169582266750761,-0.019334816566918194,-0.06999031428499784,-0.02271347438286862,-0.04237562271332322,-0.022483734616758472,0.06859843364310002,0.014745044921318054,0.0542755161266816,-0.04434250043258454,-0.034341911404922376,0.02223925723228374,-0.18379673391246218,-0.038089974064965074,-0.17568075904828753,-0.02345498667730793,0.024658477164856613,-0.019414655742644945,-0.07413776108444099,-0.019756052700782022,-0.037356800190268546,-0.034110786600840284,-0.03512713348597519,-0.03531760684845451,-0.005914203469830602,-0.0065117449503250295,-0.006428302494655544,-0.039529099886138355,-0.0395538997206844,0.09901946629985459,-0.05014727358417271,-0.03503417099815375,0.020124272230768833,-0.025801439236252985
pct_area_slope_lt_3deg,0.18952388976877116,0.19333359204330874,0.20462689914832988,0.20420495635280742,0.06150178134755666,0.030799676022700156,0.11192675381839552,0.13100068388749544,0.11426340017827696,0.12548714147770082,0.0362788643661721,0.12596303352735638,0.15468334031117298,0.13434677179344112,0.05921251697778475,0.12013818497724373,0.15387599360217358,0.15332550605734843,0.15652198760292435,0.15471956323329875,0.22154109476143777,0.2213395399440657,0.22461473067977503,0.22445619552226376,-0.33628210572746403,-0.3364812161601109,-0.17796599570091562,-0.4534991744172332,-0.8485676464968454,-0.8627347667266893,-0.8951729807601152,-0.9081892671525779,-0.7171398482635261,-0.6307214493316233,1.0,0.33722263646858247,-0.5219204202900113,-0.807748651897281,0.04707437628862389,0.009912793526350912,0.035421974489844806,-0.016497662489680348,0.045110775523107306,-0.07438191437801023,0.007424087841366426,-0.08891383670223887,0.061278341482680104,0.0879390612208838,-0.045606154343416916,0.12668087750325163,0.09902203764952669,0.10411055392660172,0.09698104072073367,0.053436971437066765,0.07948793396867433,0.1445277799266193,0.09673133243696494,0.09956351833331152,0.08912086207482142,0.07065887845321568,0.09013891285339327,0.02615325522064671,0.0727546285217466,0.07252300734602425,0.09650533174882725,0.09654702660887084,-0.13356979597069113,-0.006683519759382493,0.06001310293798006,-0.056046746231458514,0.04439983085565769
pct_area_slope_3_6deg,0.22955430168374777,0.1518751217489372,0.24208547352963997,0.24064341697610822,0.08704395373640153,0.03564782455239421,0.1731702215166042,0.18948603080250587,0.1241991335377766,0.1392592694270037,0.04268769497187877,0.16271607408183172,0.18530411986067774,0.16425852595266233,0.05078292308039756,0.16383182547823724,0.1969959728831144,0.19500285802071401,0.19966599139926755,0.19773181516789132,0.2565796380944587,0.2547382795239738,0.2608394530010068,0.25900604590067794,0.017494873324373116,0.018266297901709812,0.1244380085190994,-0.09052610876059153,-0.4601846071230739,-0.45548870080260656,-0.5095130136351607,-0.48810091124562044,-0.508468060820748,-0.5078944327257401,0.33722263646858247,1.0,0.11828276131419163,-0.6251170704903362,0.054543581096004615,-0.08838503375655757,0.04270574194133501,-0.11269004652362899,0.016935793596590625,-0.16315914139165352,-0.001733756777752705,-0.1425897211649056,0.06814379928850417,0.1113145429935689,-0.13556946650576643,0.04753740483860489,0.12214694855595809,0.03043715218938485,0.12068523415603971,0.08771869622942521,0.10369347575958629,0.14279729946891415,0.11720947217194459,0.12117861246853842,0.1108949305432668,0.06793405427906472,0.11397172118906157,0.024029948185180068,0.03776342966888148,0.037359210439510335,0.06544713316142045,0.06522777503940468,-0.16309100223041562,-0.08693208497822455,0.05281757760106054,-0.13913338681636392,0.04832237203433784
pct_area_slope_6_10deg,-0.029633239494583165,-0.0450685579880244,-0.033986284426384364,-0.035176635584690336,-0.005652003650823644,-8.421059472756999e-05,0.008625091168724452,8.295213960357008e-05,-0.033857371302627774,-0.028786296953722413,-0.0030125706689229253,-0.01119251716435231,-0.023200403328845792,-0.026497816355897603,-0.019909626105537415,0.0030166922205006395,-0.010079061849198278,-0.01147774873288607,-0.011552462877824762,-0.011336808757522908,-0.012695270894134917,-0.014291928229905453,-0.015895427194855042,-0.01751580280743866,0.19093826758368382,0.19139077746690034,0.15074584686682987,0.20886855389189068,0.38591583624252507,0.3949501362842485,0.40769312789620005,0.42339309657389773,0.30285531891456036,0.2818544212068379,-0.5219204202900113,0.11828276131419163,1.0,0.3178950093011184,-0.004316711324414111,-0.14637783519983255,-0.0050352877765043645,-0.1575838565954089,-0.021914397919613818,-0.09282472027623452,-0.006978593621188093,-0.05474440834255735,-0.0154612648213143,-0.002188651067676635,-0.1105289448796977,-0.1216319204682027,-0.0035258173415722276,-0.11148789020975533,8.842282405426293e-05,0.021394152299568668,0.002533093785918193,-0.02917591252472222,-0.0009068477042688939,-0.005053756256656403,-0.003937474751064286,-0.015198303561202857,-0.0028168848292964457,-0.0023917486594295656,-0.04405478518992287,-0.04428560827954503,-0.029887036189788798,-0.03005395142592029,0.008590559920126896,-0.10117385131098774,-0.026171060833621355,-0.11197243460267618,-0.01838893909647128
pct_area_slope_gt_10deg,-0.17684091832062762,-0.16622274516993993,-0.19152173434491832,-0.19078250343078865,-0.05749250369115237,-0.01340992906687409,-0.10967438236837466,-0.12305805665685923,-0.08990539675408349,-0.10178584323460983,-0.020438825325228095,-0.11805179101484803,-0.1332182768490062,-0.11621566825414731,-0.025131885307515547,-0.10184989350011314,-0.1315581038551445,-0.1305890873481766,-0.133097912763402,-0.1293421574971599,-0.20458528388533082,-0.2039502375690497,-0.2105147737478415,-0.20991004932797006,0.2125049840367714,0.2115652757729554,0.03983598042175753,0.35671700486310154,0.8877719756729149,0.891246114338421,0.9614065869900489,0.9327874557524946,0.933844867073552,0.9169582266750761,-0.807748651897281,-0.6251170704903362,0.3178950093011184,1.0,-0.034358737286633634,-0.031251922541615636,-0.029868804986027963,0.003272923427547474,-0.03436784680291212,0.09994684348563872,0.0035198435857958293,0.0955925598200996,-0.05615490631586354,-0.06711911465987142,0.05364052362961207,-0.17671185018712599,-0.07483173326514066,-0.16050129241815508,-0.06348170000440014,-0.00986848334508696,-0.052709574766354066,-0.11636856724599917,-0.06059709136733169,-0.07451925575847657,-0.06736749729608689,-0.0548420719740346,-0.06875679391111003,-0.017364482164057587,-0.035351438663419665,-0.03516014456655629,-0.07126780421776505,-0.07127973845060359,0.14115955895828086,-0.016363245499608985,-0.04794609795420747,0.06028677977809459,-0.03759457278481504
metro_station_count,0.12255085758986758,0.07291275764972185,0.12905980607794074,0.12880998170582394,0.08627495046519337,0.06410243566167666,0.10442401722323372,0.17594923618600694,0.16905154223716412,0.17190487015711572,0.11374576229470038,0.16130153800144362,0.18784685654250272,0.18401090885891,0.08897761974585501,0.12393609563414065,0.14490632232846087,0.1442025552770974,0.14668577860056506,0.17057824939612445,0.12229713200508192,0.12218688232097756,0.12256585355693184,0.1224654339567594,-0.027134114111452143,-0.027072600136676086,-0.01734482947173142,-0.0364215817520767,-0.04810913483571992,-0.04122016793486577,-0.041104786131037636,-0.043111697057880996,-0.01741520706297711,-0.019334816566918194,0.04707437628862389,0.054543581096004615,-0.004316711324414111,-0.034358737286633634,1.0,-0.12344053559444487,0.08433953539428128,-0.10688396524702892,0.025887797535004264,-0.1007025665855701,0.03110514335485655,-0.09959848028793586,0.12572458488164312,0.11706360617866018,-0.10528202585342487,-0.08260769136958086,0.23006611630168455,-0.11387910169711807,0.16925642123576468,0.12956129259098434,0.09205294411151917,0.2779576608402233,0.1838847953279036,0.22697282977431424,0.11784520666683969,0.7501116837909266,0.12004134071511324,0.11949397349716341,0.04954023565188204,0.049377925128434044,0.05177920607633634,0.051722146405255714,-0.0942072543684512,-0.11595518606560659,0.4743558610399957,-0.10693310422854245,0.11516169981398859
distance_to_nearest_metro_m,-0.5193960090632047,-0.2517484675909884,-0.5293088227882579,-0.5297279305153217,-0.16291466281583694,-0.10166330090781711,-0.36276992593925356,-0.3835216803110912,-0.29569057541530713,-0.3275036320870474,-0.11452187639277527,-0.3399905878886122,-0.3909173297759408,-0.33909651305129945,-0.22576994707206363,-0.483347581988682,-0.5379902573069721,-0.5372451622311192,-0.5376145008387769,-0.4918173616832737,-0.6271952025586881,-0.6275732831706454,-0.622452419661105,-0.6227373678117433,0.2429966460489375,0.24099403021740515,0.24624959846059669,0.24358514468648926,-0.011546864965153536,-0.022638342304796423,-0.02862125567545915,-0.022246121089015504,-0.06890198018050489,-0.06999031428499784,0.009912793526350912,-0.08838503375655757,-0.14637783519983255,-0.031251922541615636,-0.12344053559444487,1.0,-0.07965354955818837,0.9632851827167478,-0.06182536762759792,0.9476764387657091,-0.05306737302253069,0.9076645941479959,-0.12278625041061092,-0.3218130305921958,0.9610913815477836,0.740583465663444,-0.3477082189322479,0.7853777951834401,-0.43640564665648346,-0.5299781421314065,-0.3829386795790273,-0.4095638371494981,-0.4348006286043048,-0.3470895162026743,-0.321661624643323,-0.15522626494331263,-0.32568891524391325,-0.08709467223507585,-0.24487136116807787,-0.2448427442586898,-0.21307279578261773,-0.21305321272917452,0.8348714344753293,0.9443692136434627,-0.1213440692078291,0.9616140463227628,-0.10634448891794794
tram_station_count,0.0943049599433428,-0.0033615142083676585,0.09541291442179428,0.09582711221339148,0.07665035558948656,0.058208753556950425,0.131352099115028,0.1477615723355189,0.16445605023468235,0.1415886933560871,0.1437861305202636,0.1370891176531351,0.14859422109613699,0.1407629885244971,0.12225584240861531,0.09107998073989755,0.10961126038366248,0.10951887505288563,0.11092787418284387,0.1284371545660509,0.08870804028437791,0.08913405022000041,0.08908859395067037,0.08957408701515246,-0.032297708391595875,-0.031733624339852134,-0.026652482644508202,-0.039205302849654934,-0.039733425848751135,-0.03731151230279651,-0.03355490065338187,-0.033338033694558615,-0.025352798764635243,-0.02271347438286862,0.035421974489844806,0.04270574194133501,-0.0050352877765043645,-0.029868804986027963,0.08433953539428128,-0.07965354955818837,1.0,-0.08663368902285216,0.018482047233287332,-0.07270728237668135,0.11845413683303091,-0.07589527102270957,-0.004559478472840073,-0.0019678842809276857,-0.06672621331441077,-0.035814583732823285,0.15361721856448965,-0.07827840183884908,0.11205672996554217,0.08473421322310293,0.0010202511731770276,0.20271918369429542,0.1232403071107939,0.15040079864719505,-0.002044668483889279,0.5248661296709582,-0.0024228153719871434,0.009166709419122213,0.03573161247828227,0.03568131493546331,0.021396731940142355,0.021478889972708023,-0.06913035205171762,-0.07794604965048463,0.060892793380627745,-0.0749489507105506,0.18120077254653622
distance_to_nearest_tram_m,-0.4782660187922732,-0.21299211702601417,-0.4882134985688481,-0.48858376503207995,-0.15524130553960672,-0.09725000786529404,-0.3336742330450513,-0.35890545293441783,-0.27705381723955075,-0.30164513323101805,-0.11354322572688762,-0.30530207388486363,-0.3581595226802618,-0.3054006246778597,-0.21655992002896038,-0.43576719658478286,-0.48759609558226286,-0.4869100947335589,-0.48836122264551324,-0.4511607009705127,-0.6022038449558493,-0.6023565989220874,-0.5965355810021863,-0.5966526449763754,0.2784612720253566,0.2759179098937281,0.27792564264608144,0.28349088787134646,0.01035903146386999,0.003799613573682811,0.003911998488027144,0.008993359949411835,-0.03650583777255346,-0.04237562271332322,-0.016497662489680348,-0.11269004652362899,-0.1575838565954089,0.003272923427547474,-0.10688396524702892,0.9632851827167478,-0.08663368902285216,1.0,-0.054249080173640704,0.9229348311910001,-0.05495373855311865,0.9043601686239107,-0.09754068236594746,-0.24409077997286635,0.910052825927317,0.5970917108841057,-0.2728386594646424,0.6504989081571,-0.34200927435771294,-0.4126538069946812,-0.28394025088342656,-0.37385755659419295,-0.3418726859654,-0.2715955489401898,-0.24335348353411126,-0.14294095400246154,-0.24812570988262977,-0.06975755291053136,-0.23984967390589582,-0.23981648693277638,-0.20849331552485095,-0.20847517691986142,0.8096529796064347,0.8823126634725589,-0.10723367753040772,0.9712275642806393,-0.1074861412536819
rail_station_count,0.07293358086821716,0.03460684296881991,0.07382997912914595,0.07427611648683541,0.05539106639419736,0.011081793335860209,0.05834751829210727,0.09367291148329386,0.10511323086896318,0.09825777966614833,0.0882739915907379,0.0813476602683376,0.07874299947127811,0.07866352546473308,0.0805137165238345,0.06537271986907166,0.08545979639633897,0.08561883686249219,0.08604578434192055,0.08651727144809611,0.06893926089597863,0.06937916890276632,0.06974457636001741,0.07017916289898106,-0.06464630292859466,-0.06424604792411523,-0.06350098682020493,-0.06468143626589261,-0.041749642252655705,-0.0435592500970135,-0.04103526217539336,-0.04241244102585537,-0.02787245131870618,-0.022483734616758472,0.045110775523107306,0.016935793596590625,-0.021914397919613818,-0.03436784680291212,0.025887797535004264,-0.06182536762759792,0.018482047233287332,-0.054249080173640704,1.0,-0.07505234692483499,0.08166434065135236,-0.058926305869658205,0.030511341549965317,0.0706162733397449,-0.060474579071245066,-0.050984086266408726,0.1385863377895539,-0.06926031960434054,0.10369422326493219,0.07949164183076876,0.05942799555404965,0.1647627285799707,0.11215388713139869,0.13616987047155737,0.07041770362765977,0.45453534659532735,0.07422695515664866,0.026176946508683983,0.08624991929602521,0.08620180192306288,0.08684861786643748,0.08685339008899698,-0.06245616342374749,-0.06287888644583654,0.07156672322191773,-0.05681156777585259,0.1640713018120718
distance_to_nearest_rail_m,-0.5211601912421611,-0.33266577762536603,-0.5353079050710811,-0.5359190923118557,-0.1609935453150996,-0.09844403432195967,-0.3584467453165856,-0.37687326314707453,-0.2912475200762554,-0.3213547772445292,-0.11557795473931626,-0.3317367266910769,-0.38433419548157194,-0.33002474634989465,-0.21902844543160757,-0.46278084037477996,-0.523036868013199,-0.5225602393276927,-0.5238886414060121,-0.48205432541590565,-0.6353289589444515,-0.6358348388781974,-0.6356976817363738,-0.6361314206160534,0.267991281614728,0.2663604680895414,0.25062967591423607,0.28219289151117205,0.08201019047844532,0.07505735387592229,0.09553614549503923,0.09571947525452122,0.06914886088700511,0.06859843364310002,-0.07438191437801023,-0.16315914139165352,-0.09282472027623452,0.09994684348563872,-0.1007025665855701,0.9476764387657091,-0.07270728237668135,0.9229348311910001,-0.07505234692483499,1.0,-0.0526299137828865,0.8999230714621165,-0.12997104463614273,-0.3145830804272154,0.9680199179717647,0.6867898064845241,-0.33801212071098025,0.7244241009528649,-0.4193313978162151,-0.49803954227197933,-0.3715629590267709,-0.3827528994444456,-0.4165887143174851,-0.33654779717234257,-0.31364965649890847,-0.14113501920933302,-0.3190274142817432,-0.08589109496642092,-0.24631230234633567,-0.2463833726840498,-0.22096134842437098,-0.22102670946549677,0.8469605723747803,0.9043272005263875,-0.11485156591508341,0.9543096344075592,-0.10829420104352588
ferry_terminal_count,0.05970632020675343,-7.415877815789206e-05,0.05720551608520901,0.06288436246667903,0.015742930903119418,0.04711879803049686,0.02184158103284907,0.07027363740180861,0.13045950312519328,0.11216263536534983,0.1192132088553919,0.05305657888393205,0.07152535128386625,0.04043690788557088,0.10934883600949878,0.0608767430715245,0.07595687876981728,0.08038632421942896,0.07780174176733493,0.09132137593714643,0.05177388526561367,0.05692903099213923,0.051793693004722884,0.056981761921981504,-0.05642062300259316,-0.0568683037030984,-0.060739164341769396,-0.05110604607646418,-0.011178716732341868,-0.013208468999065573,-0.0002558025338827969,-0.003610452136410795,0.007289016420934897,0.014745044921318054,0.007424087841366426,-0.001733756777752705,-0.006978593621188093,0.0035198435857958293,0.03110514335485655,-0.05306737302253069,0.11845413683303091,-0.05495373855311865,0.08166434065135236,-0.0526299137828865,1.0,-0.06447288071313322,-0.003390458077836821,0.037756971538199756,-0.04557949901519926,-0.03766053983906605,0.11880924500464342,-0.058748223211629216,0.0880839944021221,0.0650545597238516,0.02967475928185529,0.06155323908061633,0.0949101751913611,0.12223455485818423,0.038824393172595985,0.08564702175930691,0.03853178371491304,0.06572424377388368,0.07193743991321022,0.07319281533346013,0.054642099489743454,0.0554603526379544,-0.055231531268156546,-0.05192269314943705,0.05517228739895372,-0.05739722130601016,0.17454819796411639
distance_to_nearest_ferry_m,-0.5181858863764125,-0.16007636528567054,-0.5258169342788095,-0.5271074451957065,-0.15587969425022793,-0.10356213318836344,-0.3304234290339962,-0.35664672501337324,-0.2864015816260143,-0.3116414760060685,-0.11828612305514925,-0.31298116737318826,-0.361483300963312,-0.30636170505947685,-0.23214114739398295,-0.46848115961363895,-0.5211942741122582,-0.5214706578001091,-0.5209105563102774,-0.46048780028426073,-0.6058245830375997,-0.607247976118815,-0.6078587366240661,-0.6092146538138478,0.290134053120984,0.2867485386973519,0.2816416021934773,0.3055029599399068,0.08251721580207806,0.0763136970202436,0.09153783338904573,0.0954798944941602,0.0565808550893997,0.0542755161266816,-0.08891383670223887,-0.1425897211649056,-0.05474440834255735,0.0955925598200996,-0.09959848028793586,0.9076645941479959,-0.07589527102270957,0.9043601686239107,-0.058926305869658205,0.8999230714621165,-0.06447288071313322,1.0,-0.09619413633992281,-0.2716821312094573,0.9105992594472211,0.6045585725407764,-0.2970478261630824,0.6567040811493293,-0.3739732320204167,-0.44992366197689965,-0.3205529479891135,-0.3546223561726094,-0.37274231510032074,-0.29645533191983375,-0.2713793067800599,-0.13450477055644802,-0.2753899132541325,-0.07878415267947425,-0.2507260193368608,-0.25095522317144314,-0.20281591299929524,-0.2029725195537613,0.8634167831772372,0.8912531939757112,-0.11098044156467228,0.9446141003824652,-0.10672565011373503
metrobus_station_count,0.15329123867293656,0.06675836795068081,0.15598234975026026,0.15541343888462075,0.07676893028146568,0.05495750460882428,0.12944415203522913,0.16341392162089202,0.07575667656656024,0.09923927907125392,0.005342054637417033,0.1349907114571039,0.17505449728897207,0.12949623101084157,0.056342291717260705,0.14112836098682724,0.16769123067720396,0.16669192454364803,0.17181849624036144,0.19443377762412234,0.1528279030583028,0.15265598940724273,0.15324672720452862,0.15306900418855282,-0.04098697200090084,-0.04101228989351107,-0.02871038518980547,-0.05038132412636553,-0.06295417528908502,-0.05769453688420607,-0.06098155966369281,-0.060789307264120795,-0.04455034284264268,-0.04434250043258454,0.061278341482680104,0.06814379928850417,-0.0154612648213143,-0.05615490631586354,0.12572458488164312,-0.12278625041061092,-0.004559478472840073,-0.09754068236594746,0.030511341549965317,-0.12997104463614273,-0.003390458077836821,-0.09619413633992281,1.0,0.27566236065923183,-0.15616803394581968,-0.14141440915858483,0.30534688184566666,-0.14500738848598912,0.23916491937194417,0.19176044261458408,0.22650529518108461,0.15005127738006446,0.24610922802671217,0.3028041341374014,0.2822850172051472,0.10652636969958368,0.31974817396552124,0.07795455625963443,0.029089486072426844,0.029008011585445356,0.03741637494854426,0.03739041900162609,-0.11067317356504276,-0.1264945682418436,0.1127193981790393,-0.10471220549640824,0.02293867075906322
bus_stop_count,0.4177865945028607,0.08167837160573951,0.4149327923519063,0.41358805194100473,0.14632410229892828,0.06973210554855293,0.3132466660752752,0.32419421658935277,0.23633057687664613,0.2705297572293404,0.06755117377743941,0.3398046543052475,0.3460039299859706,0.3086798973830247,0.1381250284962759,0.3998330487898953,0.45359556188064365,0.4514634832116694,0.45482015999569947,0.41840205431692856,0.39920261002110524,0.398122720588893,0.3986270667724587,0.3974510683741002,-0.04691886611457219,-0.0483891368933192,-0.027062538661367694,-0.057665049183671685,-0.07725479463953602,-0.06538050106221825,-0.07438622629701551,-0.07866240246710277,-0.03459674707496817,-0.034341911404922376,0.0879390612208838,0.1113145429935689,-0.002188651067676635,-0.06711911465987142,0.11706360617866018,-0.3218130305921958,-0.0019678842809276857,-0.24409077997286635,0.0706162733397449,-0.3145830804272154,0.037756971538199756,-0.2716821312094573,0.27566236065923183,1.0,-0.34649421097443267,-0.4736945939824564,0.9609854271823883,-0.4707851715576513,0.7482980076832959,0.5980965271259698,0.790529395373441,0.2226647374710157,0.7150716627558227,0.9604965622879111,0.9988764681308229,0.11201540990431834,0.9936856704142059,0.24080638513112396,0.12563649997749257,0.1254521843791222,0.12278024794186487,0.1226536783343325,-0.28597198603542134,-0.3357022310078808,0.12350904445930011,-0.28210302843098556,0.06132950236107778
distance_to_nearest_metrobus_m,-0.5225649712924494,-0.3053139950250881,-0.5348826441626265,-0.5350193550141943,-0.159105976027837,-0.09387250153154264,-0.3666765789387623,-0.3780850494634611,-0.28231911643887325,-0.31331578379261177,-0.10395364318655215,-0.336393890734095,-0.38543466264087967,-0.32898054952603867,-0.20954359326780805,-0.47712243535535387,-0.5355452699255123,-0.534562756031471,-0.5355219728412841,-0.4864593530523165,-0.6297391214866213,-0.6298677582369652,-0.6314065078037105,-0.6314508726115031,0.24154536488517594,0.2399201911124806,0.22917468236650862,0.252869018292885,0.05082755406740287,0.0406082077817023,0.05248841452800677,0.05516972951947215,0.0214198784742205,0.02223925723228374,-0.045606154343416916,-0.13556946650576643,-0.1105289448796977,0.05364052362961207,-0.10528202585342487,0.9610913815477836,-0.06672621331441077,0.910052825927317,-0.060474579071245066,0.9680199179717647,-0.04557949901519926,0.9105992594472211,-0.15616803394581968,-0.34649421097443267,1.0,0.7660001175620615,-0.3671532085115501,0.7948370208202542,-0.4573499333101831,-0.549669986250979,-0.4152692334320291,-0.3704689057473608,-0.4544674955714364,-0.3657936437119935,-0.34577404533400224,-0.13572595955370642,-0.35165092559394445,-0.08996793164606608,-0.22860768208410437,-0.22859911575026814,-0.21121461225709026,-0.2112195277780331,0.8498271717051401,0.9427452602111025,-0.11252300315658013,0.9548849897147461,-0.09646090350336452
distance_to_nearest_bus_stop_m,-0.4279860796194948,-0.17225382016933305,-0.4310326275535589,-0.4309153606450662,-0.1225787035774307,-0.07593759208367484,-0.2887799802543972,-0.29223497955519206,-0.2244184666922208,-0.25498592283286703,-0.08279020707704006,-0.27857173207161534,-0.3040081445470624,-0.2701663368531772,-0.17221172899221715,-0.4154586880144406,-0.4599845274689811,-0.459170850268046,-0.4576237905066182,-0.390133677642706,-0.4744091108940293,-0.4745491600196589,-0.4762299246083433,-0.47627448824383245,0.1762997681237883,0.1764987939473407,0.20506836242776205,0.14576154921213963,-0.1357885465887444,-0.15197582903024193,-0.1676205745106959,-0.15991516868056233,-0.19115726419549678,-0.18379673391246218,0.12668087750325163,0.04753740483860489,-0.1216319204682027,-0.17671185018712599,-0.08260769136958086,0.740583465663444,-0.035814583732823285,0.5970917108841057,-0.050984086266408726,0.6867898064845241,-0.03766053983906605,0.6045585725407764,-0.14141440915858483,-0.4736945939824564,0.7660001175620615,1.0,-0.4746276148349754,0.9847692938731024,-0.5914758555060314,-0.7190590113253218,-0.5874661565530377,-0.26522006679861376,-0.5870797550847812,-0.4744127646641253,-0.47334464306493723,-0.09916664690330591,-0.4744886510302043,-0.11420688852381695,-0.16170339430054323,-0.1617327558072715,-0.1459911308239906,-0.1460292569592288,0.621660595595241,0.8046341257064027,-0.09026808924604779,0.653013515968958,-0.07662990938390422
